site,year,species,D_cm,H_m,V_m3,X,Y,weight
124697,2000,Picea abies,33.72,24.2,0.93,NA,NA,67
124697,2000,Abies alba,42.28,30.4,1.708,NA,NA,14
124697,2001,Fagus sylvatica,37.62,28.6,1.409,NA,NA,95
124697,2001,Picea abies,34.05,24.2,0.981,NA,NA,67
124697,2001,Abies alba,43.09,30.9,1.801,NA,NA,14
124697,2002,Fagus sylvatica,38.11,28.9,1.456,NA,NA,95
124697,2002,Picea abies,34.44,24.5,1.038,NA,NA,67
124697,2002,Abies alba,43.99,31.5,1.907,NA,NA,14
124697,2003,Fagus sylvatica,38.58,29.2,1.502,NA,NA,95
124697,2003,Picea abies,34.8,24.9,1.096,NA,NA,67
124697,2003,Abies alba,44.94,32,2.024,NA,NA,14
124697,2004,Fagus sylvatica,39.04,29.4,1.545,NA,NA,95
124697,2004,Picea abies,35.18,25.1,1.15,NA,NA,67
124697,2004,Abies alba,45.96,32.6,2.147,NA,NA,14
124697,2005,Fagus sylvatica,39.67,29.8,1.61,NA,NA,95
124697,2005,Picea abies,35.59,25.4,1.214,NA,NA,67
124697,2005,Abies alba,47.11,33.2,2.293,NA,NA,14
129055,2000,Fagus sylvatica,6.9,6.4,0.012,NA,NA,88
129055,2000,Fagus sylvatica,8.25,9,0.023,NA,NA,176
129055,2000,Fagus sylvatica,11.77,9.1,0.044,NA,NA,88
129055,2000,Fagus sylvatica,20.26,14.1,0.186,NA,NA,127
129055,2000,Picea abies,8.27,8,0.023,NA,NA,88
129055,2000,Picea abies,8.88,7.7,0.025,NA,NA,176
129055,2000,Picea abies,9.86,7,0.025,NA,NA,88
129055,2000,Picea abies,11.17,9,0.043,NA,NA,88
129055,2000,Picea abies,10.75,10.5,0.047,NA,NA,88
129055,2000,Picea abies,39.72,17,0.802,NA,NA,14
129055,2000,Abies alba,94.14,22,4.651,NA,NA,14
129055,2001,Fagus sylvatica,7.15,7.4,0.013,NA,NA,88
129055,2001,Fagus sylvatica,8.59,9.9,0.026,NA,NA,176
129055,2001,Fagus sylvatica,12.18,10.1,0.048,NA,NA,88
129055,2001,Fagus sylvatica,21.02,15,0.206,NA,NA,127
129055,2001,Picea abies,8.47,8.3,0.025,NA,NA,88
129055,2001,Picea abies,9.1,7.9,0.027,NA,NA,176
129055,2001,Picea abies,10.14,7,0.028,NA,NA,88
129055,2001,Picea abies,11.41,9,0.047,NA,NA,88
129055,2001,Picea abies,10.95,10.6,0.051,NA,NA,88
129055,2001,Picea abies,40.25,17,0.861,NA,NA,14
129055,2001,Abies alba,96.56,22.7,5.042,NA,NA,14
129055,2002,Fagus sylvatica,7.36,8.3,0.014,NA,NA,88
129055,2002,Fagus sylvatica,8.89,10.8,0.028,NA,NA,176
129055,2002,Fagus sylvatica,12.52,11,0.051,NA,NA,88
129055,2002,Fagus sylvatica,21.77,15.9,0.225,NA,NA,127
129055,2002,Picea abies,8.68,8.9,0.027,NA,NA,88
129055,2002,Picea abies,9.31,8.6,0.029,NA,NA,176
129055,2002,Picea abies,10.39,7.2,0.03,NA,NA,88
129055,2002,Picea abies,11.61,9.8,0.05,NA,NA,88
129055,2002,Picea abies,11.47,11.4,0.057,NA,NA,88
129055,2002,Picea abies,40.85,17.8,0.926,NA,NA,14
129055,2002,Abies alba,99.32,23.4,5.494,NA,NA,14
129055,2003,Fagus sylvatica,7.48,8.8,0.014,NA,NA,88
129055,2003,Fagus sylvatica,9.54,11.9,0.033,NA,NA,176
129055,2003,Fagus sylvatica,13.29,12.1,0.059,NA,NA,88
129055,2003,Fagus sylvatica,22.58,16.7,0.246,NA,NA,127
129055,2003,Picea abies,8.76,8.9,0.028,NA,NA,88
129055,2003,Picea abies,9.39,8.6,0.03,NA,NA,176
129055,2003,Picea abies,10.44,7.4,0.031,NA,NA,88
129055,2003,Picea abies,11.69,9.8,0.052,NA,NA,88
129055,2003,Picea abies,11.98,11.9,0.065,NA,NA,88
129055,2003,Picea abies,41.42,18.4,0.994,NA,NA,14
129055,2003,Abies alba,102.12,24.1,5.967,NA,NA,14
129055,2004,Fagus sylvatica,7.55,9,0.014,NA,NA,88
129055,2004,Fagus sylvatica,10.02,12.7,0.037,NA,NA,176
129055,2004,Fagus sylvatica,13.98,13,0.067,NA,NA,88
129055,2004,Fagus sylvatica,23.3,17.5,0.265,NA,NA,127
129055,2004,Picea abies,8.82,9,0.029,NA,NA,88
129055,2004,Picea abies,9.45,8.7,0.031,NA,NA,176
129055,2004,Picea abies,10.47,7.6,0.032,NA,NA,88
129055,2004,Picea abies,11.75,9.8,0.053,NA,NA,88
129055,2004,Picea abies,12.44,12.4,0.073,NA,NA,88
129055,2004,Picea abies,42.15,19.1,1.081,NA,NA,14
129055,2004,Abies alba,104.36,24.5,6.352,NA,NA,14
129055,2005,Fagus sylvatica,7.61,9.1,0.015,NA,NA,88
129055,2005,Fagus sylvatica,10.45,13.4,0.04,NA,NA,176
129055,2005,Fagus sylvatica,14.63,13.8,0.074,NA,NA,88
129055,2005,Fagus sylvatica,23.99,18.1,0.286,NA,NA,127
129055,2005,Picea abies,8.84,9,0.03,NA,NA,88
129055,2005,Picea abies,9.47,8.7,0.032,NA,NA,176
129055,2005,Picea abies,10.5,7.6,0.033,NA,NA,88
129055,2005,Picea abies,11.75,9.8,0.054,NA,NA,88
129055,2005,Picea abies,12.56,12.4,0.077,NA,NA,88
129055,2005,Picea abies,42.76,19.6,1.154,NA,NA,14
129055,2005,Abies alba,106.46,24.8,6.717,NA,NA,14
129162,2000,Fagus sylvatica,7.83,13.1,0.024,NA,NA,88
129162,2000,Fagus sylvatica,9.03,13.6,0.033,NA,NA,88
129162,2000,Fagus sylvatica,13.06,12.3,0.059,NA,NA,88
129162,2000,Fagus sylvatica,14.54,15.3,0.098,NA,NA,88
129162,2000,Fagus sylvatica,14.74,18.3,0.125,NA,NA,88
129162,2000,Fagus sylvatica,16.24,17.6,0.146,NA,NA,88
129162,2000,Fagus sylvatica,17.95,18.7,0.193,NA,NA,88
129162,2000,Fagus sylvatica,18.97,19.6,0.227,NA,NA,88
129162,2000,Fagus sylvatica,23.77,20.5,0.379,NA,NA,156
129162,2000,Picea abies,44.43,27.4,1.305,NA,NA,28
129162,2000,other broadleaved,8.61,16,0.037,NA,NA,177
129162,2000,other broadleaved,10.29,15.7,0.051,NA,NA,265
129162,2000,other broadleaved,11.73,17,0.072,NA,NA,177
129162,2000,other broadleaved,12.13,16.5,0.074,NA,NA,265
129162,2000,other broadleaved,17.25,16.4,0.152,NA,NA,88
129162,2000,other broadleaved,15.26,19.3,0.143,NA,NA,177
129162,2000,other broadleaved,26.92,21.7,0.516,NA,NA,78
129162,2001,Fagus sylvatica,7.87,13.5,0.025,NA,NA,88
129162,2001,Fagus sylvatica,9.08,13.9,0.034,NA,NA,88
129162,2001,Fagus sylvatica,13.15,12.9,0.06,NA,NA,88
129162,2001,Fagus sylvatica,14.6,15.5,0.099,NA,NA,88
129162,2001,Fagus sylvatica,14.79,18.4,0.126,NA,NA,88
129162,2001,Fagus sylvatica,16.3,17.7,0.147,NA,NA,88
129162,2001,Fagus sylvatica,18.02,18.8,0.195,NA,NA,88
129162,2001,Fagus sylvatica,19.06,19.7,0.231,NA,NA,88
129162,2001,Fagus sylvatica,23.89,20.7,0.383,NA,NA,156
129162,2001,Picea abies,44.48,28.9,1.349,NA,NA,28
129162,2001,other broadleaved,8.64,16,0.037,NA,NA,177
129162,2001,other broadleaved,10.33,15.8,0.051,NA,NA,265
129162,2001,other broadleaved,11.76,17,0.073,NA,NA,177
129162,2001,other broadleaved,12.17,16.6,0.075,NA,NA,265
129162,2001,other broadleaved,17.31,16.6,0.154,NA,NA,88
129162,2001,other broadleaved,15.32,19.4,0.145,NA,NA,177
129162,2001,other broadleaved,27.06,22,0.524,NA,NA,78
129162,2002,Fagus sylvatica,7.9,13.5,0.025,NA,NA,88
129162,2002,Fagus sylvatica,9.13,14.3,0.034,NA,NA,88
129162,2002,Fagus sylvatica,13.24,13.5,0.061,NA,NA,88
129162,2002,Fagus sylvatica,14.66,15.8,0.1,NA,NA,88
129162,2002,Fagus sylvatica,14.84,18.5,0.128,NA,NA,88
129162,2002,Fagus sylvatica,16.35,17.8,0.149,NA,NA,88
129162,2002,Fagus sylvatica,18.08,18.9,0.197,NA,NA,88
129162,2002,Fagus sylvatica,19.15,19.8,0.234,NA,NA,88
129162,2002,Fagus sylvatica,24.01,20.8,0.389,NA,NA,156
129162,2002,Picea abies,44.72,29.2,1.425,NA,NA,28
129162,2002,other broadleaved,8.66,16,0.037,NA,NA,177
129162,2002,other broadleaved,10.36,15.9,0.052,NA,NA,265
129162,2002,other broadleaved,11.8,17.1,0.073,NA,NA,177
129162,2002,other broadleaved,12.21,16.6,0.076,NA,NA,265
129162,2002,other broadleaved,17.37,16.8,0.155,NA,NA,88
129162,2002,other broadleaved,15.39,19.5,0.147,NA,NA,177
129162,2002,other broadleaved,27.21,22.2,0.532,NA,NA,78
129162,2003,Fagus sylvatica,7.95,13.8,0.026,NA,NA,88
129162,2003,Fagus sylvatica,9.14,14.3,0.035,NA,NA,88
129162,2003,Fagus sylvatica,13.33,14.2,0.063,NA,NA,88
129162,2003,Fagus sylvatica,14.73,16.1,0.102,NA,NA,88
129162,2003,Fagus sylvatica,14.89,18.5,0.129,NA,NA,88
129162,2003,Fagus sylvatica,16.4,17.9,0.15,NA,NA,88
129162,2003,Fagus sylvatica,18.15,19,0.198,NA,NA,88
129162,2003,Fagus sylvatica,19.24,19.9,0.236,NA,NA,88
129162,2003,Fagus sylvatica,24.14,21,0.393,NA,NA,156
129162,2003,Picea abies,44.97,29.3,1.495,NA,NA,28
129162,2003,other broadleaved,8.68,16,0.037,NA,NA,177
129162,2003,other broadleaved,10.4,16,0.052,NA,NA,265
129162,2003,other broadleaved,11.83,17.1,0.074,NA,NA,177
129162,2003,other broadleaved,12.25,16.7,0.077,NA,NA,265
129162,2003,other broadleaved,17.44,17,0.157,NA,NA,88
129162,2003,other broadleaved,15.46,19.6,0.149,NA,NA,177
129162,2003,other broadleaved,27.37,22.4,0.54,NA,NA,78
129162,2004,Fagus sylvatica,8.01,14.3,0.027,NA,NA,88
129162,2004,Fagus sylvatica,9.22,14.5,0.036,NA,NA,88
129162,2004,Fagus sylvatica,13.43,14.9,0.064,NA,NA,88
129162,2004,Fagus sylvatica,14.8,16.4,0.103,NA,NA,88
129162,2004,Fagus sylvatica,14.95,18.7,0.131,NA,NA,88
129162,2004,Fagus sylvatica,16.47,18,0.152,NA,NA,88
129162,2004,Fagus sylvatica,18.22,19.2,0.201,NA,NA,88
129162,2004,Fagus sylvatica,19.34,20.1,0.239,NA,NA,88
129162,2004,Fagus sylvatica,24.28,21.2,0.4,NA,NA,156
129162,2004,Picea abies,45.29,29.5,1.577,NA,NA,28
129162,2004,other broadleaved,8.71,16.1,0.038,NA,NA,177
129162,2004,other broadleaved,10.44,16.2,0.053,NA,NA,265
129162,2004,other broadleaved,11.88,17.2,0.075,NA,NA,177
129162,2004,other broadleaved,12.29,16.9,0.078,NA,NA,265
129162,2004,other broadleaved,17.51,17.2,0.159,NA,NA,88
129162,2004,other broadleaved,15.54,19.7,0.151,NA,NA,177
129162,2004,other broadleaved,27.56,22.7,0.549,NA,NA,78
129162,2005,Fagus sylvatica,8.05,14.6,0.027,NA,NA,88
129162,2005,Fagus sylvatica,9.27,14.9,0.036,NA,NA,88
129162,2005,Fagus sylvatica,13.51,15.4,0.065,NA,NA,88
129162,2005,Fagus sylvatica,14.86,16.7,0.104,NA,NA,88
129162,2005,Fagus sylvatica,15,18.8,0.132,NA,NA,88
129162,2005,Fagus sylvatica,16.52,18.1,0.153,NA,NA,88
129162,2005,Fagus sylvatica,18.29,19.3,0.202,NA,NA,88
129162,2005,Fagus sylvatica,19.44,20.3,0.244,NA,NA,88
129162,2005,Fagus sylvatica,24.42,21.4,0.407,NA,NA,156
129162,2005,Picea abies,45.55,29.7,1.653,NA,NA,28
129162,2005,other broadleaved,8.73,16.1,0.038,NA,NA,177
129162,2005,other broadleaved,10.47,16.3,0.053,NA,NA,265
129162,2005,other broadleaved,11.91,17.2,0.076,NA,NA,177
129162,2005,other broadleaved,12.33,16.9,0.078,NA,NA,265
129162,2005,other broadleaved,17.57,17.3,0.16,NA,NA,88
129162,2005,other broadleaved,15.6,19.8,0.153,NA,NA,177
129162,2005,other broadleaved,27.71,22.9,0.557,NA,NA,78
129610,2000,Populus tremula,7.95,11.4,0.025,NA,NA,88
129610,2000,Populus tremula,19.18,19.4,0.214,NA,NA,88
129610,2000,other broadleaved,7.25,9.2,0.018,NA,NA,176
129610,2000,other broadleaved,6.05,11,0.016,NA,NA,88
129610,2000,other broadleaved,8.81,12,0.033,NA,NA,176
129610,2000,other broadleaved,9.66,10.9,0.034,NA,NA,88
129610,2000,other broadleaved,10.4,16.8,0.066,NA,NA,88
129610,2000,other broadleaved,11.92,17.3,0.086,NA,NA,88
129610,2000,other broadleaved,14.26,15.9,0.106,NA,NA,88
129610,2000,other broadleaved,13.02,17.8,0.104,NA,NA,88
129610,2000,other broadleaved,13.52,18.8,0.119,NA,NA,88
129610,2000,other broadleaved,16.57,18.4,0.166,NA,NA,88
129610,2000,other broadleaved,17.99,18.4,0.195,NA,NA,88
129610,2000,other broadleaved,19.1,18.4,0.22,NA,NA,88
129610,2000,other broadleaved,42.05,18.9,1.072,NA,NA,14
129610,2001,Populus tremula,7.99,11.4,0.025,NA,NA,88
129610,2001,Populus tremula,19.39,19.6,0.221,NA,NA,88
129610,2001,other broadleaved,7.31,9.3,0.018,NA,NA,176
129610,2001,other broadleaved,6.09,11.1,0.016,NA,NA,88
129610,2001,other broadleaved,8.88,12.2,0.034,NA,NA,176
129610,2001,other broadleaved,9.72,11,0.035,NA,NA,88
129610,2001,other broadleaved,10.57,17.1,0.069,NA,NA,88
129610,2001,other broadleaved,12.1,17.6,0.09,NA,NA,88
129610,2001,other broadleaved,14.46,16.2,0.11,NA,NA,88
129610,2001,other broadleaved,13.22,18.1,0.108,NA,NA,88
129610,2001,other broadleaved,13.71,19.1,0.123,NA,NA,88
129610,2001,other broadleaved,16.8,18.6,0.173,NA,NA,88
129610,2001,other broadleaved,18.23,18.7,0.202,NA,NA,88
129610,2001,other broadleaved,19.36,18.7,0.228,NA,NA,88
129610,2001,other broadleaved,42.53,19.2,1.103,NA,NA,14
129610,2002,Populus tremula,8.07,11.6,0.026,NA,NA,88
129610,2002,Populus tremula,19.75,20.1,0.235,NA,NA,88
129610,2002,other broadleaved,7.38,9.5,0.019,NA,NA,176
129610,2002,other broadleaved,6.14,11.3,0.016,NA,NA,88
129610,2002,other broadleaved,8.96,12.4,0.034,NA,NA,176
129610,2002,other broadleaved,9.79,11.2,0.035,NA,NA,88
129610,2002,other broadleaved,10.76,17.4,0.072,NA,NA,88
129610,2002,other broadleaved,12.31,17.9,0.094,NA,NA,88
129610,2002,other broadleaved,14.67,16.5,0.115,NA,NA,88
129610,2002,other broadleaved,13.43,18.4,0.113,NA,NA,88
129610,2002,other broadleaved,13.92,19.3,0.128,NA,NA,88
129610,2002,other broadleaved,17.06,19,0.181,NA,NA,88
129610,2002,other broadleaved,18.51,19,0.211,NA,NA,88
129610,2002,other broadleaved,19.65,19,0.238,NA,NA,88
129610,2002,other broadleaved,43.07,19.6,1.137,NA,NA,14
129610,2003,Populus tremula,8.18,12,0.027,NA,NA,88
129610,2003,Populus tremula,20.11,20.6,0.248,NA,NA,88
129610,2003,other broadleaved,7.45,9.8,0.019,NA,NA,176
129610,2003,other broadleaved,6.19,11.4,0.016,NA,NA,88
129610,2003,other broadleaved,9.03,12.7,0.035,NA,NA,176
129610,2003,other broadleaved,9.84,11.3,0.036,NA,NA,88
129610,2003,other broadleaved,10.94,17.6,0.076,NA,NA,88
129610,2003,other broadleaved,12.51,18.1,0.098,NA,NA,88
129610,2003,other broadleaved,14.87,16.8,0.119,NA,NA,88
129610,2003,other broadleaved,13.64,18.7,0.118,NA,NA,88
129610,2003,other broadleaved,14.13,19.6,0.134,NA,NA,88
129610,2003,other broadleaved,17.31,19.2,0.188,NA,NA,88
129610,2003,other broadleaved,18.78,19.3,0.22,NA,NA,88
129610,2003,other broadleaved,19.94,19.3,0.247,NA,NA,88
129610,2003,other broadleaved,43.6,20,1.171,NA,NA,14
129610,2004,Populus tremula,8.3,12.5,0.028,NA,NA,88
129610,2004,Populus tremula,20.55,21.2,0.263,NA,NA,88
129610,2004,other broadleaved,7.54,10.1,0.02,NA,NA,176
129610,2004,other broadleaved,6.24,11.7,0.017,NA,NA,88
129610,2004,other broadleaved,9.12,13,0.036,NA,NA,176
129610,2004,other broadleaved,9.92,11.5,0.036,NA,NA,88
129610,2004,other broadleaved,11.18,18,0.08,NA,NA,88
129610,2004,other broadleaved,12.77,18.5,0.104,NA,NA,88
129610,2004,other broadleaved,15.1,17.2,0.124,NA,NA,88
129610,2004,other broadleaved,13.91,19,0.124,NA,NA,88
129610,2004,other broadleaved,14.4,20,0.141,NA,NA,88
129610,2004,other broadleaved,17.64,19.7,0.198,NA,NA,88
129610,2004,other broadleaved,19.13,19.7,0.231,NA,NA,88
129610,2004,other broadleaved,20.31,19.7,0.26,NA,NA,88
129610,2004,other broadleaved,44.28,20.5,1.216,NA,NA,14
129610,2005,Populus tremula,8.42,13,0.029,NA,NA,88
129610,2005,Populus tremula,20.96,21.8,0.279,NA,NA,88
129610,2005,other broadleaved,7.63,10.5,0.02,NA,NA,176
129610,2005,other broadleaved,6.32,12.1,0.017,NA,NA,88
129610,2005,other broadleaved,9.22,13.4,0.037,NA,NA,176
129610,2005,other broadleaved,10.01,11.9,0.037,NA,NA,88
129610,2005,other broadleaved,11.4,18.3,0.085,NA,NA,88
129610,2005,other broadleaved,13.04,18.9,0.11,NA,NA,88
129610,2005,other broadleaved,15.32,17.6,0.128,NA,NA,88
129610,2005,other broadleaved,14.18,19.4,0.131,NA,NA,88
129610,2005,other broadleaved,14.68,20.4,0.148,NA,NA,88
129610,2005,other broadleaved,17.97,20.1,0.209,NA,NA,88
129610,2005,other broadleaved,19.48,20.1,0.243,NA,NA,88
129610,2005,other broadleaved,20.67,20.2,0.273,NA,NA,88
129610,2005,other broadleaved,44.96,21,1.259,NA,NA,14
130672,2000,Robinia pseudoacacia,55.61,23.5,2.394,NA,NA,28
130672,2000,other broadleaved,10.51,10.2,0.037,NA,NA,177
130672,2000,other broadleaved,10.39,12.4,0.044,NA,NA,88
130672,2000,other broadleaved,11.38,13.3,0.057,NA,NA,88
130672,2000,other broadleaved,15.95,15.4,0.124,NA,NA,88
130672,2000,other broadleaved,11.81,19.2,0.093,NA,NA,88
130672,2000,other broadleaved,28.45,23.5,0.631,NA,NA,234
130672,2001,Robinia pseudoacacia,55.9,23.5,2.423,NA,NA,28
130672,2001,other broadleaved,10.61,10.6,0.037,NA,NA,177
130672,2001,other broadleaved,10.48,12.7,0.045,NA,NA,88
130672,2001,other broadleaved,11.46,13.5,0.058,NA,NA,88
130672,2001,other broadleaved,16.08,15.8,0.127,NA,NA,88
130672,2001,other broadleaved,12.04,19.6,0.098,NA,NA,88
130672,2001,other broadleaved,28.91,24,0.659,NA,NA,234
130672,2002,Robinia pseudoacacia,56.24,23.5,2.464,NA,NA,28
130672,2002,other broadleaved,10.74,11.1,0.039,NA,NA,177
130672,2002,other broadleaved,10.58,13.2,0.046,NA,NA,88
130672,2002,other broadleaved,11.58,14.1,0.059,NA,NA,88
130672,2002,other broadleaved,16.26,16.3,0.13,NA,NA,88
130672,2002,other broadleaved,12.29,20.1,0.104,NA,NA,88
130672,2002,other broadleaved,29.48,24.7,0.693,NA,NA,234
130672,2003,Robinia pseudoacacia,56.47,23.5,2.485,NA,NA,28
130672,2003,other broadleaved,10.85,11.6,0.04,NA,NA,177
130672,2003,other broadleaved,10.67,13.5,0.047,NA,NA,88
130672,2003,other broadleaved,11.68,14.5,0.061,NA,NA,88
130672,2003,other broadleaved,16.4,16.7,0.134,NA,NA,88
130672,2003,other broadleaved,12.49,20.6,0.109,NA,NA,88
130672,2003,other broadleaved,30.02,25.2,0.724,NA,NA,234
130672,2004,Robinia pseudoacacia,56.68,23.5,2.511,NA,NA,28
130672,2004,other broadleaved,10.96,12,0.041,NA,NA,177
130672,2004,other broadleaved,10.75,13.8,0.048,NA,NA,88
130672,2004,other broadleaved,11.77,14.8,0.062,NA,NA,88
130672,2004,other broadleaved,16.55,17.2,0.137,NA,NA,88
130672,2004,other broadleaved,12.67,21,0.113,NA,NA,88
130672,2004,other broadleaved,30.54,25.8,0.758,NA,NA,234
130672,2005,Robinia pseudoacacia,56.96,23.5,2.545,NA,NA,28
130672,2005,other broadleaved,11.08,12.5,0.042,NA,NA,177
130672,2005,other broadleaved,10.86,14.2,0.049,NA,NA,88
130672,2005,other broadleaved,11.89,15.3,0.063,NA,NA,88
130672,2005,other broadleaved,16.73,17.7,0.141,NA,NA,88
130672,2005,other broadleaved,12.87,21.5,0.118,NA,NA,88
130672,2005,other broadleaved,31.18,26.4,0.8,NA,NA,234
132454,2000,Fagus sylvatica,10.28,14,0.048,NA,NA,176
132454,2000,Fagus sylvatica,11.73,13.5,0.058,NA,NA,88
132454,2000,Fagus sylvatica,12.04,14,0.064,NA,NA,88
132454,2000,Fagus sylvatica,16.4,14.6,0.122,NA,NA,88
132454,2000,Fagus sylvatica,36.74,16.7,0.715,NA,NA,14
132454,2000,Fagus sylvatica,31.09,20.6,0.657,NA,NA,39
132454,2000,Picea abies,40.38,22.1,1.07,NA,NA,81
132454,2000,Quercus robur,10.3,9,0.029,NA,NA,88
132454,2000,Abies alba,16.06,14.8,0.129,NA,NA,88
132454,2000,other broadleaved,8.19,10.5,0.024,NA,NA,88
132454,2000,other broadleaved,8.91,11.5,0.03,NA,NA,88
132454,2000,other broadleaved,9.32,12.5,0.036,NA,NA,88
132454,2000,other broadleaved,11,10.5,0.041,NA,NA,88
132454,2000,other broadleaved,26.47,20.6,0.476,NA,NA,78
132454,2001,Fagus sylvatica,10.36,14.3,0.049,NA,NA,176
132454,2001,Fagus sylvatica,11.82,13.8,0.06,NA,NA,88
132454,2001,Fagus sylvatica,12.13,14.3,0.065,NA,NA,88
132454,2001,Fagus sylvatica,16.61,15,0.127,NA,NA,88
132454,2001,Fagus sylvatica,37.18,17.1,0.736,NA,NA,14
132454,2001,Fagus sylvatica,31.44,21,0.676,NA,NA,39
132454,2001,Picea abies,40.5,22.9,1.106,NA,NA,81
132454,2001,Quercus robur,10.3,9,0.029,NA,NA,88
132454,2001,Abies alba,16.35,15.3,0.136,NA,NA,88
132454,2001,other broadleaved,8.21,10.5,0.024,NA,NA,88
132454,2001,other broadleaved,8.93,11.5,0.03,NA,NA,88
132454,2001,other broadleaved,9.4,12.8,0.037,NA,NA,88
132454,2001,other broadleaved,11.01,10.5,0.04,NA,NA,88
132454,2001,other broadleaved,26.78,21,0.489,NA,NA,78
132454,2002,Fagus sylvatica,10.44,14.5,0.05,NA,NA,176
132454,2002,Fagus sylvatica,11.91,14.1,0.061,NA,NA,88
132454,2002,Fagus sylvatica,12.23,14.6,0.067,NA,NA,88
132454,2002,Fagus sylvatica,16.73,15.2,0.129,NA,NA,88
132454,2002,Fagus sylvatica,37.65,17.6,0.758,NA,NA,14
132454,2002,Fagus sylvatica,31.81,21.5,0.697,NA,NA,39
132454,2002,Picea abies,40.74,23.5,1.155,NA,NA,81
132454,2002,Quercus robur,10.3,9,0.029,NA,NA,88
132454,2002,Abies alba,16.72,15.8,0.144,NA,NA,88
132454,2002,other broadleaved,8.27,10.5,0.024,NA,NA,88
132454,2002,other broadleaved,9,11.5,0.031,NA,NA,88
132454,2002,other broadleaved,9.48,13.1,0.038,NA,NA,88
132454,2002,other broadleaved,11.08,10.5,0.041,NA,NA,88
132454,2002,other broadleaved,27.11,21.5,0.507,NA,NA,78
132454,2003,Fagus sylvatica,10.52,14.8,0.051,NA,NA,176
132454,2003,Fagus sylvatica,12,14.4,0.062,NA,NA,88
132454,2003,Fagus sylvatica,12.32,14.8,0.068,NA,NA,88
132454,2003,Fagus sylvatica,16.86,15.5,0.132,NA,NA,88
132454,2003,Fagus sylvatica,38.11,18.1,0.78,NA,NA,14
132454,2003,Fagus sylvatica,32.18,21.9,0.717,NA,NA,39
132454,2003,Picea abies,41.02,23.7,1.206,NA,NA,81
132454,2003,Quercus robur,10.31,9,0.029,NA,NA,88
132454,2003,Abies alba,17.11,16.3,0.152,NA,NA,88
132454,2003,other broadleaved,8.35,10.5,0.025,NA,NA,88
132454,2003,other broadleaved,9.06,11.8,0.032,NA,NA,88
132454,2003,other broadleaved,9.55,13.4,0.039,NA,NA,88
132454,2003,other broadleaved,11.18,10.5,0.042,NA,NA,88
132454,2003,other broadleaved,27.44,21.9,0.523,NA,NA,78
132454,2004,Fagus sylvatica,10.6,15.1,0.052,NA,NA,176
132454,2004,Fagus sylvatica,12.09,14.7,0.063,NA,NA,88
132454,2004,Fagus sylvatica,12.41,15.1,0.07,NA,NA,88
132454,2004,Fagus sylvatica,16.99,15.8,0.135,NA,NA,88
132454,2004,Fagus sylvatica,38.63,18.6,0.807,NA,NA,14
132454,2004,Fagus sylvatica,32.6,22.3,0.741,NA,NA,39
132454,2004,Picea abies,41.31,23.9,1.27,NA,NA,81
132454,2004,Quercus robur,10.32,9,0.029,NA,NA,88
132454,2004,Abies alba,17.52,16.8,0.163,NA,NA,88
132454,2004,other broadleaved,8.41,11.1,0.025,NA,NA,88
132454,2004,other broadleaved,9.12,12.1,0.032,NA,NA,88
132454,2004,other broadleaved,9.63,13.7,0.039,NA,NA,88
132454,2004,other broadleaved,11.27,10.6,0.043,NA,NA,88
132454,2004,other broadleaved,27.81,22.3,0.54,NA,NA,78
132454,2005,Fagus sylvatica,10.67,15.3,0.053,NA,NA,176
132454,2005,Fagus sylvatica,12.17,14.9,0.064,NA,NA,88
132454,2005,Fagus sylvatica,12.49,15.3,0.071,NA,NA,88
132454,2005,Fagus sylvatica,17.1,16,0.137,NA,NA,88
132454,2005,Fagus sylvatica,39.1,19,0.83,NA,NA,14
132454,2005,Fagus sylvatica,32.99,22.7,0.764,NA,NA,39
132454,2005,Picea abies,41.59,24.1,1.326,NA,NA,81
132454,2005,Quercus robur,10.35,9,0.029,NA,NA,88
132454,2005,Abies alba,17.93,17.3,0.173,NA,NA,88
132454,2005,other broadleaved,8.46,11.3,0.026,NA,NA,88
132454,2005,other broadleaved,9.19,12.5,0.033,NA,NA,88
132454,2005,other broadleaved,9.7,14,0.04,NA,NA,88
132454,2005,other broadleaved,11.33,11.2,0.043,NA,NA,88
132454,2005,other broadleaved,28.15,22.7,0.559,NA,NA,78
133454,2000,Fagus sylvatica,9.3,8.6,0.028,NA,NA,88
133454,2000,Fagus sylvatica,11.14,9.1,0.042,NA,NA,88
133454,2000,Fagus sylvatica,13.04,10.8,0.064,NA,NA,88
133454,2000,Fagus sylvatica,37.26,16.1,0.727,NA,NA,14
133454,2000,Picea abies,8.48,10.2,0.033,NA,NA,88
133454,2000,Picea abies,18.01,13.5,0.156,NA,NA,39
133454,2000,Picea abies,34.24,16,0.578,NA,NA,28
133454,2000,Picea abies,41.75,18.9,0.991,NA,NA,14
133454,2000,Abies alba,8.22,8.3,0.018,NA,NA,88
133454,2000,other broadleaved,7.68,5.8,0.014,NA,NA,88
133454,2001,Fagus sylvatica,9.76,9.3,0.032,NA,NA,88
133454,2001,Fagus sylvatica,11.62,9.8,0.046,NA,NA,88
133454,2001,Fagus sylvatica,13.51,11.4,0.07,NA,NA,88
133454,2001,Fagus sylvatica,37.98,16.6,0.763,NA,NA,14
133454,2001,Picea abies,8.79,10.6,0.036,NA,NA,88
133454,2001,Picea abies,18.41,13.5,0.169,NA,NA,39
